Source,Destination,Time,frame length,flow lengths,flow bits,Port number,Protocol,Source port number,port 1 status,port 2 status,port 3 status,routing_interface
185.44.17.238/24,68.151.104.83/24,55.824754,1275,1233,10200,3480,UDP,GigabitEthernet1/0,up,up,down,GigabitEthernet0/0
201.0.113.19/24,68.151.104.83/24,55.836125,395,353,3160,443,TCP,GigabitEthernet1/0,up,up,up,GigabitEthernet2/0
102.67.88.14/24,25.45.123.210/24,55.865436,205,163,1640,443,TCP,GigabitEthernet1/0,down,up,up,GigabitEthernet2/0
25.45.123.210/24,102.67.88.14/24,55.918533,490,448,3920,28095,UDP,GigabitEthernet0/0,up,up,up,GigabitEthernet2/0
201.0.113.19/24,25.45.123.210/24,55.947812,359,317,2872,3480,UDP,GigabitEthernet1/0,up,up,up,GigabitEthernet2/0
37.201.76.99/24,201.0.113.19/24,56.000567,421,379,3368,443,TCP,GigabitEthernet0/0,up,down,down,GigabitEthernet0/0-TI-LFA
68.151.104.83/24,102.67.88.14/24,56.02976,474,432,3792,443,TCP,GigabitEthernet0/0,up,down,down,GigabitEthernet0/0-TI-LFA
25.45.123.210/24,102.67.88.14/24,56.082605,1105,1063,8840,27008,UDP,GigabitEthernet0/0,up,up,up,GigabitEthernet1/0
185.44.17.238/24,37.201.76.99/24,56.111359,305,263,2440,27015,UDP,GigabitEthernet1/0,up,up,up,GigabitEthernet2/0
185.44.17.238/24,68.151.104.83/24,56.15435,701,659,5608,28001,UDP,GigabitEthernet2/0,up,down,up,GigabitEthernet0/0
102.67.88.14/24,25.45.123.210/24,56.18346,1042,1000,8336,443,TCP,GigabitEthernet1/0,up,up,up,GigabitEthernet0/0
37.201.76.99/24,185.44.17.238/24,56.227678,499,457,3992,3480,UDP,GigabitEthernet0/0,up,up,up,GigabitEthernet2/0
68.151.104.83/24,102.67.88.14/24,56.265618,1325,1283,10600,8802,UDP,GigabitEthernet0/0,up,up,down,GigabitEthernet1/0
68.151.104.83/24,102.67.88.14/24,56.29963,460,418,3680,55501,UDP,GigabitEthernet2/0,down,up,up,GigabitEthernet1/0
185.44.17.238/24,25.45.123.210/24,56.327519,796,754,6368,143,TCP,GigabitEthernet1/0,up,up,down,GigabitEthernet0/0
37.201.76.99/24,201.0.113.19/24,56.384659,309,267,2472,25102,UDP,GigabitEthernet0/0,up,down,up,GigabitEthernet2/0
25.45.123.210/24,102.67.88.14/24,56.410795,871,829,6968,3481,UDP,GigabitEthernet0/0,up,up,up,GigabitEthernet1/0
185.44.17.238/24,25.45.123.210/24,56.467114,190,148,1520,143,TCP,GigabitEthernet1/0,down,up,up,GigabitEthernet2/0
25.45.123.210/24,201.0.113.19/24,56.492893,879,837,7032,8810,UDP,GigabitEthernet2/0,down,down,up,GigabitEthernet2/0
185.44.17.238/24,68.151.104.83/24,56.540989,140,98,1120,25007,UDP,GigabitEthernet1/0,up,up,up,GigabitEthernet2/0
37.201.76.99/24,185.44.17.238/24,56.575248,566,524,4528,3480,UDP,GigabitEthernet0/0,up,up,up,GigabitEthernet1/0
201.0.113.19/24,68.151.104.83/24,56.595774,398,356,3184,443,TCP,GigabitEthernet1/0,up,up,up,GigabitEthernet2/0
25.45.123.210/24,201.0.113.19/24,56.625098,908,866,7264,443,TCP,GigabitEthernet2/0,down,up,up,GigabitEthernet1/0
37.201.76.99/24,185.44.17.238/24,56.647342,863,821,6904,27005,UDP,GigabitEthernet2/0,down,up,up,GigabitEthernet1/0
185.44.17.238/24,68.151.104.83/24,56.688426,208,166,1664,20,TCP,GigabitEthernet1/0,down,up,down,GigabitEthernet1/0-TI-LFA
25.45.123.210/24,201.0.113.19/24,56.71932,561,519,4488,443,TCP,GigabitEthernet0/0,up,up,up,GigabitEthernet1/0
102.67.88.14/24,25.45.123.210/24,56.772198,658,616,5264,80,TCP,GigabitEthernet1/0,up,up,up,GigabitEthernet0/0
102.67.88.14/24,68.151.104.83/24,56.802783,773,731,6184,3480,UDP,GigabitEthernet1/0,up,up,up,GigabitEthernet1/0
201.0.113.19/24,25.45.123.210/24,56.855035,1369,1327,10952,80,TCP,GigabitEthernet1/0,up,up,up,GigabitEthernet0/0
102.67.88.14/24,68.151.104.83/24,56.885665,596,554,4768,443,TCP,GigabitEthernet2/0,down,down,up,GigabitEthernet2/0
68.151.104.83/24,102.67.88.14/24,56.959179,384,342,3072,80,TCP,GigabitEthernet0/0,up,up,up,GigabitEthernet2/0
102.67.88.14/24,68.151.104.83/24,56.991532,639,597,5112,3478,UDP,GigabitEthernet1/0,up,up,up,GigabitEthernet0/0
102.67.88.14/24,37.201.76.99/24,57.062349,1147,1105,9176,34879,UDP,GigabitEthernet2/0,down,down,up,GigabitEthernet2/0
68.151.104.83/24,102.67.88.14/24,57.08424,611,569,4888,20,TCP,GigabitEthernet0/0,up,up,up,GigabitEthernet1/0
102.67.88.14/24,68.151.104.83/24,57.15735,398,356,3184,63201,UDP,GigabitEthernet1/0,down,up,down,GigabitEthernet1/0-TI-LFA
201.0.113.19/24,37.201.76.99/24,57.189385,668,626,5344,443,TCP,GigabitEthernet1/0,down,up,down,GigabitEthernet1/0-TI-LFA
68.151.104.83/24,185.44.17.238/24,57.23924,635,593,5080,443,TCP,GigabitEthernet0/0,up,down,down,GigabitEthernet0/0-TI-LFA
185.44.17.238/24,68.151.104.83/24,57.2727,1071,1029,8568,80,TCP,GigabitEthernet1/0,down,up,up,GigabitEthernet2/0
102.67.88.14/24,25.45.123.210/24,57.322323,558,516,4464,443,TCP,GigabitEthernet1/0,up,up,up,GigabitEthernet1/0
37.201.76.99/24,201.0.113.19/24,57.3559,267,225,2136,39080,UDP,GigabitEthernet0/0,up,up,down,GigabitEthernet1/0
25.45.123.210/24,102.67.88.14/24,57.41661,96,54,768,27008,UDP,GigabitEthernet0/0,up,up,up,GigabitEthernet2/0
201.0.113.19/24,68.151.104.83/24,57.449352,975,933,7800,443,TCP,GigabitEthernet1/0,up,up,up,GigabitEthernet1/0
201.0.113.19/24,25.45.123.210/24,57.51071,274,232,2192,8803,UDP,GigabitEthernet1/0,down,up,up,GigabitEthernet2/0
37.201.76.99/24,185.44.17.238/24,57.532554,173,131,1384,80,TCP,GigabitEthernet0/0,up,down,down,GigabitEthernet0/0-TI-LFA
68.151.104.83/24,102.67.88.14/24,57.551624,282,240,2256,44881,UDP,GigabitEthernet0/0,up,up,up,GigabitEthernet2/0
185.44.17.238/24,25.45.123.210/24,57.583474,945,903,7560,25061,UDP,GigabitEthernet2/0,down,down,up,GigabitEthernet2/0
68.151.104.83/24,102.67.88.14/24,57.596151,318,276,2544,443,TCP,GigabitEthernet0/0,up,down,down,GigabitEthernet0/0-TI-LFA
201.0.113.19/24,25.45.123.210/24,57.656023,407,365,3256,443,TCP,GigabitEthernet2/0,down,down,up,GigabitEthernet2/0
25.45.123.210/24,201.0.113.19/24,57.668894,718,676,5744,20,TCP,GigabitEthernet0/0,up,up,down,GigabitEthernet1/0
37.201.76.99/24,102.67.88.14/24,57.718454,954,912,7632,53,UDP,GigabitEthernet0/0,up,down,up,GigabitEthernet2/0
185.44.17.238/24,68.151.104.83/24,57.742778,1175,1133,9400,8805,UDP,GigabitEthernet1/0,up,up,up,GigabitEthernet0/0
68.151.104.83/24,201.0.113.19/24,57.812492,506,464,4048,25008,UDP,GigabitEthernet0/0,up,up,up,GigabitEthernet2/0
37.201.76.99/24,102.67.88.14/24,57.848764,339,297,2712,443,TCP,GigabitEthernet2/0,down,up,up,GigabitEthernet1/0
185.44.17.238/24,25.45.123.210/24,57.895573,147,105,1176,3480,UDP,GigabitEthernet1/0,up,up,up,GigabitEthernet2/0
68.151.104.83/24,185.44.17.238/24,57.932336,936,894,7488,443,TCP,GigabitEthernet0/0,up,up,up,GigabitEthernet1/0
68.151.104.83/24,185.44.17.238/24,57.998822,169,127,1352,25509,UDP,GigabitEthernet2/0,down,down,up,GigabitEthernet2/0
185.44.17.238/24,25.45.123.210/24,58.027376,424,382,3392,8807,UDP,GigabitEthernet1/0,down,up,down,GigabitEthernet1/0-TI-LFA
37.201.76.99/24,185.44.17.238/24,58.071765,189,147,1512,55481,UDP,GigabitEthernet2/0,down,down,up,GigabitEthernet2/0
68.151.104.83/24,201.0.113.19/24,58.100325,667,625,5336,3478,UDP,GigabitEthernet0/0,up,up,up,GigabitEthernet1/0
37.201.76.99/24,102.67.88.14/24,58.165166,683,641,5464,443,TCP,GigabitEthernet0/0,up,up,up,GigabitEthernet1/0
68.151.104.83/24,201.0.113.19/24,58.183398,778,736,6224,143,TCP,GigabitEthernet0/0,up,down,up,GigabitEthernet2/0
25.45.123.210/24,102.67.88.14/24,58.250182,1500,1458,12000,27008,UDP,GigabitEthernet0/0,up,up,up,GigabitEthernet1/0
25.45.123.210/24,185.44.17.238/24,58.286774,245,203,1960,29876,UDP,GigabitEthernet0/0,up,down,up,GigabitEthernet2/0
37.201.76.99/24,102.67.88.14/24,58.353035,233,191,1864,53875,UDP,GigabitEthernet0/0,up,down,down,GigabitEthernet0/0-TI-LFA
68.151.104.83/24,102.67.88.14/24,58.399025,628,586,5024,29263,UDP,GigabitEthernet0/0,up,up,down,GigabitEthernet1/0
102.67.88.14/24,25.45.123.210/24,58.457028,688,646,5504,80,TCP,GigabitEthernet1/0,up,up,up,GigabitEthernet0/0
201.0.113.19/24,68.151.104.83/24,58.480985,663,621,5304,443,TCP,GigabitEthernet1/0,up,up,up,GigabitEthernet0/0
25.45.123.210/24,102.67.88.14/24,58.518687,933,891,7464,27010,UDP,GigabitEthernet0/0,up,up,up,GigabitEthernet1/0
68.151.104.83/24,201.0.113.19/24,58.543834,232,190,1856,8807,UDP,GigabitEthernet0/0,up,up,up,GigabitEthernet2/0
185.44.17.238/24,37.201.76.99/24,58.58169,726,684,5808,45001,UDP,GigabitEthernet2/0,down,down,up,GigabitEthernet2/0
201.0.113.19/24,25.45.123.210/24,58.616755,685,643,5480,8805,UDP,GigabitEthernet1/0,down,up,up,GigabitEthernet2/0
37.201.76.99/24,102.67.88.14/24,58.655427,1029,987,8232,443,TCP,GigabitEthernet0/0,up,up,up,GigabitEthernet1/0
201.0.113.19/24,37.201.76.99/24,58.678712,738,696,5904,34109,UDP,GigabitEthernet1/0,up,up,up,GigabitEthernet0/0
201.0.113.19/24,37.201.76.99/24,58.728859,312,270,2496,8805,UDP,GigabitEthernet2/0,down,down,up,GigabitEthernet2/0
68.151.104.83/24,102.67.88.14/24,58.742532,1086,1044,8688,29263,UDP,GigabitEthernet0/0,up,up,up,GigabitEthernet1/0
185.44.17.238/24,68.151.104.83/24,58.791194,729,687,5832,28001,UDP,GigabitEthernet2/0,up,down,up,GigabitEthernet0/0
37.201.76.99/24,102.67.88.14/24,58.815618,674,632,5392,8808,UDP,GigabitEthernet0/0,up,down,down,GigabitEthernet0/0-TI-LFA
68.151.104.83/24,102.67.88.14/24,58.863901,223,181,1784,8801,UDP,GigabitEthernet0/0,up,up,up,GigabitEthernet2/0
37.201.76.99/24,201.0.113.19/24,58.887396,853,811,6824,443,TCP,GigabitEthernet0/0,up,down,down,GigabitEthernet0/0-TI-LFA
37.201.76.99/24,102.67.88.14/24,58.947483,1234,1192,9872,443,TCP,GigabitEthernet0/0,up,down,down,GigabitEthernet0/0-TI-LFA
25.45.123.210/24,185.44.17.238/24,58.970176,190,148,1520,8809,UDP,GigabitEthernet0/0,up,up,up,GigabitEthernet2/0
37.201.76.99/24,185.44.17.238/24,59.040262,1233,1191,9864,29001,UDP,GigabitEthernet0/0,up,up,up,GigabitEthernet1/0
201.0.113.19/24,68.151.104.83/24,59.063781,273,231,2184,443,TCP,GigabitEthernet1/0,up,up,up,GigabitEthernet2/0
185.44.17.238/24,68.151.104.83/24,59.122596,774,732,6192,3480,UDP,GigabitEthernet1/0,up,up,up,GigabitEthernet0/0
68.151.104.83/24,201.0.113.19/24,59.156482,60,18,480,443,TCP,GigabitEthernet0/0,up,down,down,GigabitEthernet0/0-TI-LFA
102.67.88.14/24,25.45.123.210/24,59.204684,437,395,3496,3479,UDP,GigabitEthernet1/0,down,up,down,GigabitEthernet1/0-TI-LFA
102.67.88.14/24,25.45.123.210/24,59.228415,1124,1082,8992,3479,UDP,GigabitEthernet1/0,up,up,up,GigabitEthernet0/0
185.44.17.238/24,68.151.104.83/24,59.276529,551,509,4408,443,TCP,GigabitEthernet1/0,up,up,up,GigabitEthernet0/0
68.151.104.83/24,185.44.17.238/24,59.300895,809,767,6472,46701,UDP,GigabitEthernet0/0,up,down,down,GigabitEthernet0/0-TI-LFA
68.151.104.83/24,102.67.88.14/24,59.369486,1079,1037,8632,143,TCP,GigabitEthernet0/0,up,down,up,GigabitEthernet2/0
201.0.113.19/24,68.151.104.83/24,59.394071,380,338,3040,56009,UDP,GigabitEthernet1/0,up,up,up,GigabitEthernet2/0
102.67.88.14/24,68.151.104.83/24,59.463209,810,768,6480,443,TCP,GigabitEthernet2/0,down,down,up,GigabitEthernet2/0
25.45.123.210/24,185.44.17.238/24,59.487472,899,857,7192,3479,UDP,GigabitEthernet0/0,up,down,up,GigabitEthernet2/0
68.151.104.83/24,185.44.17.238/24,59.53467,1068,1026,8544,46701,UDP,GigabitEthernet0/0,up,down,down,GigabitEthernet0/0-TI-LFA
185.44.17.238/24,37.201.76.99/24,59.558912,321,279,2568,8801,UDP,GigabitEthernet1/0,up,up,up,GigabitEthernet2/0
102.67.88.14/24,37.201.76.99/24,59.61806,1320,1278,10560,64003,UDP,GigabitEthernet1/0,down,up,down,GigabitEthernet1/0-TI-LFA
102.67.88.14/24,25.45.123.210/24,59.652295,94,52,752,3479,UDP,GigabitEthernet1/0,down,up,down,GigabitEthernet1/0-TI-LFA
201.0.113.19/24,68.151.104.83/24,59.711123,260,218,2080,443,TCP,GigabitEthernet1/0,up,up,up,GigabitEthernet2/0
201.0.113.19/24,37.201.76.99/24,59.735893,1145,1103,9160,3480,UDP,GigabitEthernet1/0,up,up,down,GigabitEthernet0/0
185.44.17.238/24,68.151.104.83/24,59.795921,837,795,6696,45678,UDP,GigabitEthernet2/0,down,down,up,GigabitEthernet2/0
37.201.76.99/24,185.44.17.238/24,59.820071,1007,965,8056,63001,UDP,GigabitEthernet0/0,up,up,up,GigabitEthernet1/0
102.67.88.14/24,37.201.76.99/24,59.877815,970,928,7760,25786,UDP,GigabitEthernet1/0,down,up,up,GigabitEthernet2/0
102.67.88.14/24,37.201.76.99/24,59.902827,1050,1008,8400,29870,UDP,GigabitEthernet2/0,down,down,up,GigabitEthernet2/0
68.151.104.83/24,102.67.88.14/24,59.970404,1235,1193,9880,27005,UDP,GigabitEthernet0/0,up,down,up,GigabitEthernet2/0
25.45.123.210/24,201.0.113.19/24,59.984939,798,756,6384,443,TCP,GigabitEthernet0/0,up,up,up,GigabitEthernet1/0
102.67.88.14/24,68.151.104.83/24,60.032343,1248,1206,9984,20,TCP,GigabitEthernet1/0,up,up,up,GigabitEthernet0/0
25.45.123.210/24,102.67.88.14/24,60.046116,565,523,4520,55008,UDP,GigabitEthernet0/0,up,down,up,GigabitEthernet2/0
25.45.123.210/24,185.44.17.238/24,60.09511,1095,1053,8760,443,TCP,GigabitEthernet0/0,up,up,down,GigabitEthernet1/0
185.44.17.238/24,25.45.123.210/24,60.11922,599,557,4792,53,UDP,GigabitEthernet1/0,down,up,up,GigabitEthernet2/0
37.201.76.99/24,185.44.17.238/24,60.188054,295,253,2360,443,TCP,GigabitEthernet0/0,up,up,up,GigabitEthernet2/0
185.44.17.238/24,68.151.104.83/24,60.202107,1434,1392,11472,20,TCP,GigabitEthernet1/0,down,up,down,GigabitEthernet1/0-TI-LFA
201.0.113.19/24,68.151.104.83/24,60.26063,707,665,5656,443,TCP,GigabitEthernet1/0,up,up,up,GigabitEthernet1/0
201.0.113.19/24,37.201.76.99/24,60.27344,916,874,7328,34109,UDP,GigabitEthernet1/0,up,up,up,GigabitEthernet0/0
102.67.88.14/24,68.151.104.83/24,60.333116,883,841,7064,443,TCP,GigabitEthernet2/0,down,down,up,GigabitEthernet2/0
185.44.17.238/24,68.151.104.83/24,60.356776,1085,1043,8680,63065,UDP,GigabitEthernet1/0,down,up,down,GigabitEthernet1/0-TI-LFA
201.0.113.19/24,37.201.76.99/24,60.40527,1366,1324,10928,3480,UDP,GigabitEthernet1/0,up,up,down,GigabitEthernet0/0
185.44.17.238/24,37.201.76.99/24,60.419172,681,639,5448,25,TCP,GigabitEthernet1/0,up,up,up,GigabitEthernet0/0
201.0.113.19/24,25.45.123.210/24,60.469124,428,386,3424,8806,UDP,GigabitEthernet1/0,up,up,up,GigabitEthernet2/0
25.45.123.210/24,102.67.88.14/24,60.491644,1197,1155,9576,3479,UPD,GigabitEthernet0/0,up,up,up,GigabitEthernet1/0
68.151.104.83/24,102.67.88.14/24,60.551981,307,265,2456,8809,UDP,GigabitEthernet0/0,up,up,up,GigabitEthernet2/0
37.201.76.99/24,185.44.17.238/24,60.574036,248,206,1984,80,TCP,GigabitEthernet0/0,up,down,down,GigabitEthernet0/0-TI-LFA
37.201.76.99/24,102.67.88.14/24,60.635797,122,80,976,143,TCP,GigabitEthernet0/0,up,up,up,GigabitEthernet2/0
201.0.113.19/24,37.201.76.99/24,60.657434,707,665,5656,443,TCP,GigabitEthernet1/0,down,up,down,GigabitEthernet1/0-TI-LFA
37.201.76.99/24,185.44.17.238/24,60.707802,640,598,5120,3480,UDP,GigabitEthernet0/0,up,up,up,GigabitEthernet1/0
37.201.76.99/24,201.0.113.19/24,60.719798,797,755,6376,3480,UDP,GigabitEthernet0/0,up,up,up,GigabitEthernet1/0
185.44.17.238/24,37.201.76.99/24,60.790304,813,771,6504,443,TCP,GigabitEthernet1/0,up,up,up,GigabitEthernet1/0
185.44.17.238/24,68.151.104.83/24,60.812026,717,675,5736,443,TCP,GigabitEthernet1/0,up,up,up,GigabitEthernet0/0
185.44.17.238/24,25.45.123.210/24,60.882962,1055,1013,8440,443,TCP,GigabitEthernet1/0,up,up,down,GigabitEthernet0/0
185.44.17.238/24,68.151.104.83/24,60.92555,489,447,3912,443,TCP,GigabitEthernet1/0,up,up,up,GigabitEthernet2/0
25.45.123.210/24,201.0.113.19/24,60.976523,543,501,4344,3481,UDP,GigabitEthernet0/0,up,down,down,GigabitEthernet0/0-TI-LFA
102.67.88.14/24,68.151.104.83/24,60.998786,400,358,3200,443,TCP,GigabitEthernet1/0,up,up,up,GigabitEthernet2/0
37.201.76.99/24,102.67.88.14/24,61.059513,770,728,6160,53,UDP,GigabitEthernet2/0,down,down,up,GigabitEthernet2/0
37.201.76.99/24,201.0.113.19/24,61.072885,602,560,4816,80,TCP,GigabitEthernet2/0,down,down,up,GigabitEthernet2/0
37.201.76.99/24,185.44.17.238/24,61.131263,1103,1061,8824,80,TCP,GigabitEthernet0/0,up,down,down,GigabitEthernet0/0-TI-LFA
37.201.76.99/24,201.0.113.19/24,61.15577,518,476,4144,443,TCP,GigabitEthernet2/0,down,up,up,GigabitEthernet1/0
102.67.88.14/24,25.45.123.210/24,61.205072,1027,985,8216,25003,UDP,GigabitEthernet1/0,down,up,up,GigabitEthernet2/0
37.201.76.99/24,201.0.113.19/24,61.205107,999,957,7992,29654,UDP,GigabitEthernet0/0,up,up,down,GigabitEthernet1/0
201.0.113.19/24,25.45.123.210/24,61.228156,1049,1007,8392,443,TCP,GigabitEthernet1/0,up,up,up,GigabitEthernet0/0
68.151.104.83/24,102.67.88.14/24,61.29681,420,378,3360,443,TCP,GigabitEthernet0/0,up,down,down,GigabitEthernet0/0-TI-LFA
68.151.104.83/24,185.44.17.238/24,61.311008,216,174,1728,443,TCP,GigabitEthernet2/0,down,up,up,GigabitEthernet1/0
68.151.104.83/24,185.44.17.238/24,61.369655,699,657,5592,443,TCP,GigabitEthernet0/0,up,up,up,GigabitEthernet1/0
201.0.113.19/24,37.201.76.99/24,61.385129,1236,1194,9888,34109,UDP,GigabitEthernet1/0,up,up,up,GigabitEthernet0/0
102.67.88.14/24,25.45.123.210/24,61.443612,776,734,6208,443,TCP,GigabitEthernet1/0,up,up,down,GigabitEthernet0/0
102.67.88.14/24,37.201.76.99/24,61.467625,443,401,3544,80,TCP,GigabitEthernet1/0,up,up,down,GigabitEthernet0/0
37.201.76.99/24,201.0.113.19/24,61.505904,799,757,6392,80,TCP,GigabitEthernet0/0,up,up,up,GigabitEthernet1/0
102.67.88.14/24,25.45.123.210/24,61.540692,1337,1295,10696,80,TCP,GigabitEthernet1/0,up,up,up,GigabitEthernet0/0
102.67.88.14/24,37.201.76.99/24,61.599472,948,906,7584,443,TCP,GigabitEthernet1/0,up,up,up,GigabitEthernet0/0
185.44.17.238/24,37.201.76.99/24,61.624757,1058,1016,8464,8802,UDP,GigabitEthernet1/0,down,up,up,GigabitEthernet2/0
102.67.88.14/24,25.45.123.210/24,61.671378,535,493,4280,443,TCP,GigabitEthernet1/0,up,up,up,GigabitEthernet2/0
37.201.76.99/24,102.67.88.14/24,61.69845,266,224,2128,443,TCP,GigabitEthernet2/0,down,up,up,GigabitEthernet1/0
102.67.88.14/24,68.151.104.83/24,61.743814,1047,1005,8376,3482,UDP,GigabitEthernet1/0,up,up,up,GigabitEthernet0/0
201.0.113.19/24,68.151.104.83/24,61.770811,748,706,5984,443,TCP,GigabitEthernet1/0,up,up,up,GigabitEthernet0/0
25.45.123.210/24,201.0.113.19/24,61.84721,377,335,3016,443,TCP,GigabitEthernet0/0,up,up,up,GigabitEthernet2/0
201.0.113.19/24,37.201.76.99/24,61.87511,1128,1086,9024,443,TCP,GigabitEthernet1/0,down,up,up,GigabitEthernet2/0
25.45.123.210/24,185.44.17.238/24,61.9204,637,595,5096,27051,UDP,GigabitEthernet0/0,up,up,up,GigabitEthernet1/0
68.151.104.83/24,201.0.113.19/24,61.948441,776,734,6208,443,TCP,GigabitEthernet0/0,up,up,up,GigabitEthernet1/0
25.45.123.210/24,201.0.113.19/24,62.013898,1022,980,8176,3481,UDP,GigabitEthernet0/0,up,down,up,GigabitEthernet2/0
37.201.76.99/24,102.67.88.14/24,62.042664,1354,1312,10832,443,TCP,GigabitEthernet2/0,down,up,up,GigabitEthernet1/0
68.151.104.83/24,102.67.88.14/24,62.09648,310,268,2480,55450,UDP,GigabitEthernet0/0,up,up,up,GigabitEthernet2/0
102.67.88.14/24,37.201.76.99/24,62.125969,182,140,1456,25901,UDP,GigabitEthernet1/0,up,up,up,GigabitEthernet2/0
25.45.123.210/24,185.44.17.238/24,62.189975,1203,1161,9624,29876,UDP,GigabitEthernet0/0,up,down,up,GigabitEthernet2/0
102.67.88.14/24,68.151.104.83/24,62.218095,960,918,7680,443,TCP,GigabitEthernet2/0,down,down,up,GigabitEthernet2/0
201.0.113.19/24,68.151.104.83/24,62.282754,533,491,4264,3479,UDP,GigabitEthernet1/0,down,up,up,GigabitEthernet2/0
185.44.17.238/24,68.151.104.83/24,62.311,309,267,2472,443,TCP,GigabitEthernet1/0,up,up,down,GigabitEthernet0/0
185.44.17.238/24,68.151.104.83/24,62.365812,729,687,5832,443,TCP,GigabitEthernet1/0,up,up,up,GigabitEthernet0/0
68.151.104.83/24,201.0.113.19/24,62.382638,562,520,4496,3480,UDP,GigabitEthernet0/0,up,up,up,GigabitEthernet1/0
102.67.88.14/24,68.151.104.83/24,62.438256,319,277,2552,20,TCP,GigabitEthernet1/0,up,up,up,GigabitEthernet2/0
68.151.104.83/24,102.67.88.14/24,62.465437,263,221,2104,27005,UDP,GigabitEthernet0/0,up,down,up,GigabitEthernet2/0
201.0.113.19/24,25.45.123.210/24,62.520244,818,776,6544,26541,UDP,GigabitEthernet1/0,up,up,down,GigabitEthernet0/0
37.201.76.99/24,185.44.17.238/24,62.539076,198,156,1584,443,TCP,GigabitEthernet0/0,up,up,up,GigabitEthernet2/0
68.151.104.83/24,102.67.88.14/24,62.624027,327,285,2616,443,TCP,GigabitEthernet0/0,up,up,down,GigabitEthernet1/0
201.0.113.19/24,68.151.104.83/24,62.652498,880,838,7040,443,TCP,GigabitEthernet1/0,up,up,up,GigabitEthernet1/0
37.201.76.99/24,102.67.88.14/24,62.706765,123,81,984,8803,UDP,GigabitEthernet0/0,up,down,up,GigabitEthernet2/0
37.201.76.99/24,102.67.88.14/24,62.734784,417,375,3336,443,TCP,GigabitEthernet2/0,down,up,up,GigabitEthernet1/0
185.44.17.238/24,25.45.123.210/24,62.789712,422,380,3376,443,TCP,GigabitEthernet1/0,up,up,up,GigabitEthernet2/0
37.201.76.99/24,102.67.88.14/24,62.818998,1423,1381,11384,443,TCP,GigabitEthernet0/0,up,down,down,GigabitEthernet0/0-TI-LFA
102.67.88.14/24,37.201.76.99/24,62.882619,1267,1225,10136,443,TCP,GigabitEthernet1/0,up,up,down,GigabitEthernet0/0
201.0.113.19/24,37.201.76.99/24,62.912157,139,97,1112,443,TCP,GigabitEthernet1/0,up,up,up,GigabitEthernet2/0
37.201.76.99/24,201.0.113.19/24,62.96699,439,397,3512,443,TCP,GigabitEthernet0/0,up,down,down,GigabitEthernet0/0-TI-LFA
201.0.113.19/24,68.151.104.83/24,62.984329,116,74,928,443,TCP,GigabitEthernet1/0,up,up,up,GigabitEthernet2/0
37.201.76.99/24,185.44.17.238/24,63.039483,462,420,3696,443,TCP,GigabitEthernet2/0,down,up,up,GigabitEthernet1/0
25.45.123.210/24,102.67.88.14/24,63.066568,777,735,6216,443,TCP,GigabitEthernet0/0,up,up,up,GigabitEthernet1/0
185.44.17.238/24,37.201.76.99/24,63.133611,453,411,3624,443,TCP,GigabitEthernet2/0,down,down,up,GigabitEthernet2/0
37.201.76.99/24,102.67.88.14/24,63.160487,441,399,3528,25009,UDP,GigabitEthernet2/0,down,up,up,GigabitEthernet1/0
68.151.104.83/24,201.0.113.19/24,63.225369,926,884,7408,80,TCP,GigabitEthernet0/0,up,up,down,GigabitEthernet1/0
185.44.17.238/24,25.45.123.210/24,63.253458,346,304,2768,443,TCP,GigabitEthernet2/0,up,down,up,GigabitEthernet0/0
185.44.17.238/24,37.201.76.99/24,63.318473,1199,1157,9592,25008,UDP,GigabitEthernet2/0,up,down,up,GigabitEthernet0/0
102.67.88.14/24,68.151.104.83/24,63.345521,195,153,1560,3482,UDP,GigabitEthernet1/0,up,up,up,GigabitEthernet2/0
37.201.76.99/24,102.67.88.14/24,63.389857,707,665,5656,143,TCP,GigabitEthernet0/0,up,up,up,GigabitEthernet1/0
102.67.88.14/24,68.151.104.83/24,63.407553,771,729,6168,63201,UDP,GigabitEthernet1/0,down,up,down,GigabitEthernet1/0-TI-LFA
201.0.113.19/24,37.201.76.99/24,63.471789,1161,1119,9288,8804,UDP,GigabitEthernet2/0,up,down,up,GigabitEthernet0/0
